,shop,1st,location
6373,전우사,1,강원 춘천시 중앙로2가 112
6374,전통로또복권방,1,경기 양주시 회정동 127-3
6375,절대복권,1,경기 화성시 영천동 654-7 101호
6376,정발산복권전문점,1,경기 고양시 일산동구 정발산동 1204번지일성종합상가104호
6377,정현로또,1,경기 화성시 팔탄면 해창리 164-1 1층 GS25편의점
6378,정현복권,1,경기 김포시 고촌읍 신곡리 532-82
6379,제유마트,1,경북 구미시 봉곡동 541-5번지
6380,제이온,1,서울 양천구 신정동 323-9A동 102호 세븐일레븐
6381,제이지컴퍼니(JGC),1,부산 부산진구 양정동 271-1 1층
6382,제일복권,1,부산 서구 남부민동 643번지 충무쇼핑1층
6383,제일복권방,1,전북 군산시 삼학동 812-29번지
6384,제일복인당,1,부산 중구 중앙동6가 66-3부산데파트 아부1호점
6385,제일쇼핑,1,전북 익산시 영등동 768-1 제일상가109-104호
6386,제일슈퍼내로또,1,경기 부천시 원미구 상동 241번지 제일슈퍼내
6387,제일통신,1,서울 노원구 중계동 591대호프라자1층106
6388,조동현,1,경기 성남시 분당구 수내동 16-7번지 한솔 인피니티 오피스텔 1층 미니스톱 초림한솔점
6389,조용철,1,서울 중구 주교동 81번지
6390,조은날슈퍼,1,경기 성남시 수정구 신흥1동 4227번지
6391,조은로또,1,서울 강남구 청담동 50-7 1층
6392,종합가로판매점113호패션TV앞,1,서울 중구 을지로6가 21-31
6393,종합가판점,1,서울 용산구 남영동 84번지
6394,종합복권나라,1,강원 원주시 명륜동 261-1 1층
6395,종합복권판매소,1,전북 군산시 흥남동 398-18
6396,주택복권,1,서울 양천구 신월동 921-1
6397,죽림프라자,1,경남 통영시 광도면 죽림리 1585-61 1층 105호 CU편의점
6398,준텔레콤,1,인천 연수구 옥련1동 308-4 1층 3호
6399,중고폰브라더스(로또토토),1,경기 양주시 광사동 673-9
6400,중동다복점,1,경기 부천시 중동 677-2
6401,중앙교통카드로또점,1,대전 동구 중동 27-11번지 구 대훈서적앞
6402,중앙로또,1,울산 북구 농소3동 357 104호
6403,중앙복권방,1,충북 청주시 청원구 율량.사천동 2155
6404,중앙사무기,1,충남 금산군 금산읍 중도리 503-4
6405,중앙토탈대리점,1,부산 금정구 구서제2동 653-20번지 1층
6406,증산점로또판매,1,서울 은평구 증산동 189-3번지
6407,증평로또판매점,1,충북 증평군 증평읍 교동리 21-2
6408,지에스(GS)25대전코젤점,1,대전 유성구 원내동 802 코젤병원 1층 GS25편의점
6409,지에스25(GS25)원당조이빌,1,인천 서구 원당동 1033-3101-1호
6410,지하상가,1,제주 제주시 연동 281-19
6411,진교로또복권판매점,1,경남 하동군 진교면 진교리 302-70번지
6412,진로베스토아편의점,1,서울 관악구 대학동 247-2
6413,진복권방,1,서울 광진구 자양동 249-27번지
6414,진우행운복권방,1,경기 광주시 도척면 진우리 204-2
6415,차암일등로또,1,충남 천안시 서북구 차암동 461번지
6416,찬스로또방,1,경남 창원시 내동 456-17번지내동상가1층7-8호
6417,찬스복권방,1,서울 강북구 수유동 273-66
6418,찬스복권방,1,충북 충주시 교현동 346-27번지
6419,참좋은로또판매점,1,전북 군산시 옥산면 당북리 957-6참좋은 마트내
6420,창녕로또판매점,1,부산 동래구 온천동 151-40번지
6421,창동3호점,1,서울 도봉구 창동 38-2번지
6422,창신로또,1,경북 영천시 동부동 410-8 101호
6423,창원편의점,1,강원 원주시 우산동 176-4 1층
6424,채널Q복권방,1,전북 전주시 완산구 서신동 890-1번지
6425,채널큐로또,1,전북 고창군 고창읍 읍내리 199-6번지
6426,채민상회,1,부산 영도구 영선제2동 42-1
6427,챔스,1,경북 영주시 영주동 422-1 경북 영주시 중앙로 51
6428,천복복권방,1,충남 천안시 동남구 청수동 204-61층2호
6429,천일복권방,1,울산 중구 반구1동 908 1층건물내
6430,천자도서,1,부산 동래구 명륜1동 533-95
6431,천재로또,1,"충남 천안시 동남구 신부동 84-1 1층(신부동,롯데슈퍼내)"
6432,천주산로또,1,경남 창원시 성산구 웅남동 15-12DH더마트 내
6433,천하명당,1,경북 안동시 태화동 249-11번지
6434,천하명당,1,경기 평택시 서정동 332-7
6435,천하명당,1,강원 철원군 동송읍 이평리 705-19
6436,천하명당(해운대점),1,부산 해운대구 우동 1499번지4층영진여행사 내
6437,천하명당로또복권,1,서울 서대문구 홍제동 174-21
6438,천하명당복권방,1,대전 중구 중촌동 398-10
6439,천하명당복권방,1,경기 수원시 권선구 권선동 979-3
6440,천하명당복권방,1,제주 제주시 이도일동 1709-12
6441,천하명당복권방,1,부산 동구 초량제2동 236-1번지
6442,천하명당복권방,1,제주 제주시 이도이동 364-2
6443,천하명당복권방,1,충북 영동군 영동읍 계산리 698-6번지
6444,천하명당외동점,1,경북 경주시 외동읍 연안리 594
6445,천하명당천안점,1,충남 천안시 동남구 구성동 301-4 향목그라비스상가 107호
6446,천하제일복권명당,1,충남 부여군 부여읍 관북리133-4번지
6447,철산2호점로또판매,1,경기 광명시 철산동 367한신A 유치원동 102
6448,철산점로또판매,1,경기 광명시 철산동 464-8
6449,청계로또,1,서울 성동구 상왕십리동 12-46번지
6450,청도중국식품,1,서울 강북구 수유동 194-20
6451,청솔로또,1,강원 강릉시 성남동 100-1
6452,청송상회,1,서울 광진구 구의동 222-64번지
6453,카톡복권방,1,경기 평택시 팽성읍 두리 37-3 6호
6454,칼라쏭로또전문점,1,서울 양천구 목동 917-9현대41타워11
6455,컴친구,1,충남 천안시 동남구 구성동 480-1컴친구 PC수리점
6456,케이앤씨대박복권방,1,경남 김해시 주촌면 내삼리 755CU편의점
6457,코리아25옥계점,1,경북 구미시 옥계동 635-2번지
6458,코리아세븐(로또복권),1,전북 익산시 인화동2가 96-9번지
6459,코사마트독산점,1,서울 금천구 독산동 1018-26
6460,코사마트정훈점,1,전남 목포시 용당동 960-184번지 정훈마트
6461,쿡쿡로또명당,1,충북 옥천군 옥천읍 금구리 31-1 세븐일레븐편의점
6462,킴스정보,1,제주 제주시 용담이동 2681-35
6463,타임로또,1,경기 화성시 청계동 535-1 포드센트럴시티 115호 세븐일레븐
6464,타임마트,1,대전 서구 관저동 1020
6465,탑복권방,1,전북 전주시 완산구 효자동1가 607-14
6466,탑스,1,경기 수원시 팔달구 578-1
6467,탕정 나눔로또,1,충남 아산시 탕정면 동산리 515-2
6468,태양복권,1,경기 성남시 중원구 상대원3동 860번지
6469,태양상회,1,서울 용산구 남영동 14-81번지
6470,태양슈퍼,1,충남 당진시 합덕읍 운산리 282-3
6471,터미널복권방,1,충남 홍성군 금마면 가산리 475-2 CU편의점내
6472,터미널슈퍼,1,충북 청주시 흥덕구 가경동 1451-2번지
6473,터져라로또,1,서울 양천구 목동 406-21번지
6474,테크노,1,서울 중랑구 면목제5동 175-3
6475,토권판매소,1,경북 경산시 정평동 255-137 토큰박스
6476,토마토,1,충남 천안시 서북구 성정1동 314-14
6477,토욜로또,1,충남 천안시 서북구 두정동 1028101호
6478,토큰박스,1,대구 중구 대신동 278-2번지
6479,토큰박스,1,서울 동대문구 이문동 329-1 외대앞 버스정류장
6480,토큰박스(성당포스코더샵),1,대구 달서구 성당동 834 도로가 가판
6481,토큰박스수성시장,1,대구 수성구 중동 102-1번지
6482,토큰집,1,부산 동래구 낙민동 172-4가판
6483,토큰판매소,1,경북 경산시 중방동 538-14 토큰박스
6484,토토닷컴,1,대구 달성군 논공읍 북리 490-16 대구 달성군 논공읍 북리490-16
6485,토토원,1,충북 청주시 청원구 율량동 1816 0
6486,토토판매점,1,충북 청주시 서원구 사직2동 354-6
6487,통신세계,1,인천 남구 주안동 1485-2103
6488,통영 동피랑점,1,경남 통영시 태평동 4031층 CU편의점 내
6489,퇴계로또,1,강원 춘천시 효자동 696 GS25 남춘로점
6490,투세븐,1,서울 중구 초동 17-4번지 한신빌딩1층
6491,티앤에이,1,부산 부산진구 개금제3동 258-1
6492,파머스마켓,1,광주 서구 풍암동 1048번지 중흥아파트2차상가101호
6493,파워로또,1,광주 북구 운암동 252 운암주공3단지 일반상가 13호
6494,파주LG복권방,1,경기 파주시 맥금동 724-2 2호 일부
6495,팡팡복권방,1,서울 중구 회현동1가 194-11번지
6496,팬더비디오,1,경북 포항시 남구 구룡포읍 구룡포리777-17
6497,편의점사랑로또,1,전남 순천시 왕지동 868-6번지 1층 편의점사랑내
6498,평촌3호점로또판매,1,경기 안양시 동안구 관양동 1604
6499,평택21세기편의점,1,경기 평택시 합정동 966-6 1층 21세기편의점
6500,평택삼성로또판매점,1,경기 평택시 동삭동 698-12CU편의점 내
6501,포시즌부산진역,1,부산 동구 수정동 194번지
6502,포이로또복권,1,서울 강남구 개포4동 231-8우측
6503,포커스봉명점,1,충북 청주시 흥덕구 봉명동 168-1번지
6504,포항복권방,1,경북 포항시 북구 대신동 15-17번지
6505,폭스일레븐,1,경남 창원시 마산회원구 석전동 246-10 진스빌103호
6506,풀 복권방,1,충남 보령시 대천3동 1257
6507,풍물복권방,1,강원 춘천시 석사동 880-4프라임타워105
6508,프라임,1,경기 파주시 문산읍 선유리 735-5 6
6509,프로통신,1,인천 남동구 만수동 948-3번지
6510,프로포즈배방점,1,충남 아산시 배방읍 공수1리 149-8
6511,프리코너로또방,1,경남 창원시 마산회원구 석전동 247-2번지
6512,플라워맨,1,대구 수성구 범어동 548-8 편의점_emart 24
6513,플러스로또,1,"충남 천안시 서북구 불당동 6911층,101호"
6514,플러스복권방,1,강원 춘천시 효자동 663-2
6515,피터팬,1,서울 은평구 녹번동 206번지
6516,필동반점,1,서울 중구 필동2가 74-3번지
6517,필복권방,1,대전 서구 관저동 990 대자연아파트상가지하101호
6518,하나로 로또,1,광주 광산구 월계동 764-2
6519,하나복권방,1,전북 익산시 창인동1가 97
6520,하나클릭,1,서울 종로구 청진동 1번지1층
6521,하니마트,1,서울 서초구 방배4동 2123번지1층
6522,하당마크사로또,1,전남 목포시 옥암동 990-5 외 1필지
6523,하당미니로또,1,"전남 목포시 옥암동 1244 옥암2휴먼시아 주상가동 101호, 102호"
6524,하이로또복권방,1,경기 안양시 동안구 비산1동 554-37번지 서안빌라7동B02호
6525,하이웨이복권,1,충북 충주시 연수동 1383번지 가동 102호
6526,하이트편의점,1,전북 전주시 덕진구 인후동2가 1572-23번지
6527,하프타임,1,경남 창원시 진해구 석동 327-8
6528,한가람마트(슈퍼마켓),1,서울 용산구 보광동 274-1
6529,한국이동통신미래판매소,1,서울 노원구 공릉동 398-4 1층
6530,한국타이어서산대리점,1,충남 서산시 예천동 502-5
6531,한들복권(동행복권),1,경남 함양군 함양읍 용평리 628-2 1층 (CU한들점)
6532,한마음,1,충북 제천시 장락동 851-21층
6533,한마음로또,1,서울 서대문구 홍제동 366-3
6534,한방복권방,1,서울 금천구 독산동 297-12 1층
6535,한방인생,1,경기 수원시 권선구 호매실동 1375-3 105호
6536,한빛안경랜드,1,서울 금천구 시흥동 261-4한빛안경랜드내
6537,한샘행운복권방,1,경기 양주시 광적면 가납리 732-7번지
6538,한아름복권,1,경남 창원시 마산합포구 남성동 197-21번지
6539,한아름슈퍼,1,서울 송파구 마천동 203-1번지
6540,한아름유통,1,서울 도봉구 쌍문동 281-52번지
6541,한양복권,1,서울 성동구 용답동 44-4번지
6542,한양복권,1,서울 용산구 용산동3가 1-33번지
6543,한양슈퍼,1,경기 안양시 만안구 안양6동 529-101층
6544,한양청과,1,충북 제천시 중앙로1가 77 1층 한양청과
6545,한우리마트,1,울산 남구 567-5 태양체인물류센타옆
6546,한일로또,1,인천 동구 송림3.5동 64-27
6547,한일로또,1,인천 남동구 간석동 73-4번지 1층점포101호
6548,함박웃음,1,충남 천안시 서북구 직산읍 삼은리 76-430미니스톱 편의점
6549,합성로또판매점,1,경남 창원시 마산회원구 합성동 85-8번지가판
6550,합성터미널로또,1,경남 창원시 마산회원구 합성동 85-201층 CU편의점 내
6551,해뜰날수퍼,1,경기 화성시 기안동 338-3 103호
6552,해안25시,1,대구 동구 방촌동 1010-53번지
6553,해태슈퍼,1,광주 서구 농성동 626-4번지
6554,해피365,1,서울 강남구 역삼동 817-11번지1층
6555,해피데이,1,강원 춘천시 퇴계동 917 한성아파트상가102호
6556,해피데이,1,경기 성남시 중원구 중앙동 2009-1번지
6557,해피데이,1,인천 남동구 간석동 205-1희망백화점B-206
6558,해피데이마트,1,울산 울주군 온양읍 운화리 53-12번지해피데이마트내
6559,해피랜드,1,경기 부천시 원미구 심곡동 382-12번지
6560,햇살서점,1,광주 북구 용봉동 1210-2
6561,행복가득복권방,1,경기 용인시 처인구 역삼동 416-1
6562,행복나라,1,경기 구리시 인창동 703번지동원아파트상가103호
6563,행복드림,1,경기 화성시 반송동 103-3 104호
6564,행복드림로또,1,경기 파주시 조리읍 등원리 282-6 107호
6565,행복로또,1,인천 남동구 논현동 642-2104-109
6566,행복로또,1,경기 수원시 팔달구 화서동 126-13 1층
6567,행복로또방,1,서울 도봉구 도봉동 562-40
6568,행복방,1,서울 강북구 미아동 125-34번지미아역 삼성생명빌딩 주차장 맞은편 호이마트 내
6569,행복복권나라,1,전북 익산시 남중동 266-6번지
6570,행복복권방,1,부산 사상구 엄궁동 40-94
6571,행복복권방,1,울산 남구 옥동 156-4
6572,행복상회,1,부산 북구 구포제3동 1248-25번지CU부산구포점내
6573,행복세상,1,경북 안동시 평화동 164-48번지현대아파트상가 A동101호
6574,행복을 주는 집,1,경기 안산시 상록구 팔곡이동 356-7번지
6575,행복을주는복권방,1,울산 울주군 온산읍 덕신리268-8번지365편의점내
6576,행복한 꿈 이야기,1,서울 관악구 신림동 1641-61
6577,행복한세상,1,경기 화성시 비봉면 자안리 664
6578,행신웨이팅,1,경기 고양시 덕양구 행신동 997 바로주차빌딩 102호
6579,행운,1,경기 용인시 기흥구 마북동 619 상가내부 cu
6580,행운,1,서울 노원구 공릉동 240-20
6581,행운 복권방,1,"광주 북구 오치동 855-9 로얄타운상가 105호, 황금공인중개사 옆"
6582,행운가득복권,1,경기 화성시 반정동 607 CU반정삼성점
6583,행운깜찍이복권방,1,대전 서구 변동 46-1번지
